time,wait,distance
55.00,15.00,394.90
99.00,33.00,594.90
80.00,8.00,594.90
110.00,27.00,594.90
153.00,35.00,594.90
61.00,23.00,394.90
57.00,16.00,394.90
50.00,10.00,394.90
61.00,21.00,394.90
54.00,13.00,394.90
144.00,47.00,594.90
140.00,31.00,594.90
53.00,11.00,394.90
57.00,14.00,394.90
92.00,22.00,594.90
49.00,7.00,394.90
47.00,2.00,394.90
136.00,36.00,594.90
117.00,37.00,594.90
61.00,0.00,594.90
141.00,31.00,594.90
107.00,19.00,594.90
124.00,43.00,394.90
88.00,34.00,394.90
147.00,48.00,394.90
70.00,9.00,594.90
68.00,3.00,394.90
81.00,17.00,594.90
73.00,9.00,594.90
124.00,26.00,594.90
155.00,57.00,394.90
76.00,15.00,394.90
89.00,15.00,594.90
153.00,49.00,394.90
135.00,52.00,394.90
58.00,15.00,394.90
136.00,55.00,394.90
72.00,10.00,594.90
58.00,11.00,394.90
107.00,36.00,394.90
68.00,11.00,594.90
83.00,19.00,394.90
87.00,19.00,394.90
80.00,15.00,394.90
97.00,22.00,594.90
64.00,25.00,394.90
41.00,0.00,394.90
102.00,38.00,394.90
87.00,35.00,394.90
